ticker,company_name,sector,industry,country,market_cap,total_esg_score,environment_score,social_score,governance_score,controversy_level,environment_pillar_score,social_pillar_score,governance_pillar_score,carbon_emissions,water_usage,waste_generation,employee_turnover,diversity_score,board_independence,controversy_score,co2_emissions_per_capita,renewable_energy_pct,forest_area_pct,corruption_index,human_development_index
COMP5285,Financial Services Company 5285,Utilities,Water Utilities,Japan,31021179474948.633,59.861538951096655,54.37823438600651,63.81121725301254,61.39516521427092,0,72.3363784685511,70.86534090083309,66.42491183855954,5595049.065900564,263918.13257282204,28471.6414916149,18.68744999825749,57.95812450850201,83.86764471780404,1,8.7,7.6,68.5,73,0.925
COMP5286,Consumer Goods Company 5286,Financial Services,Insurance,United States,317816244938993.4,73.76197038044143,56.16779331614323,70.11811782518103,95.0,1,52.18848931775088,70.64114555081761,71.91734597806983,981230.2459033873,379100.000278593,9990.143355103279,16.514221972453154,50.49751289256463,65.97546545531188,1,15.2,12.6,33.9,67,0.926
COMP5287,Energy Company 5287,Materials,Other,United States,90523940955735.95,62.39811872303702,55.069171809856606,56.949565927004834,75.17561843224962,3,71.6603229368431,44.959449440998064,69.01455760811363,1598691.6440883765,85956.1584352811,376013.20616162795,21.576466288802038,35.95143215056091,,0,15.2,12.6,33.9,67,0.926
COMP5288,Real Estate Company 5288,Technology,Software,United States,111231293983635.58,74.45341925152537,67.50487241229044,65.16246886444074,90.69291647784493,0,77.71224841800583,79.54911718892224,71.12984786218331,2078852.9109627702,225982.95639040667,,22.93910543311811,51.93621453687346,70.65155781952035,1,15.2,12.6,33.9,67,0.926
COMP5289,Technology Company 5289,Technology,Hardware,Germany,39517652517327.08,69.75660355146259,65.92385108447434,,77.98420403319247,1,70.02374298372797,45.27751827201952,61.313350114056796,2351619.752274174,4627.3022511582385,,16.210015142125904,52.977620962955974,66.87317216486016,2,8.5,17.4,32.7,80,0.947
COMP5290,Healthcare Company 5290,Technology,IT Services,United Kingdom,22683203342012.297,75.15779465465582,78.4187934900625,79.29110606331488,,0,70.47855201360258,73.48036952392742,75.32601105076739,8859548.244720725,115814.11706262702,41395.81039817273,13.086086884968074,68.2084177662412,,2,5.4,13.8,13.1,77,0.932
COMP5291,Energy Company 5291,Technology,Software,Australia,384317553693.65295,72.56317132443193,73.77667162433231,64.76178336100094,79.15105898796251,0,68.41102281848815,66.38575811004841,67.96742405707417,15236708.290514557,229502.3236929067,23166.090692248334,9.386538278435179,43.83160124799892,81.8071111659198,0,16.8,7.1,16.2,75,0.951
COMP5292,Healthcare Company 5292,Real Estate,Other,United Kingdom,15105478792397.873,67.54321742848911,64.21967718695674,66.35631721215692,72.05365788635368,1,80.71863463941773,59.42940357856919,62.80116577029736,1523301.6198915807,425838.43714349705,23405.61925136484,22.37742193887056,,50.26714269828449,0,5.4,13.8,13.1,77,0.932
COMP5293,Consumer Goods Company 5293,Industrials,Manufacturing,Australia,1103807764491.6128,55.01143657337912,41.94917095594147,62.36190230480097,60.72323645939493,1,82.529580775739,63.615108396509974,61.450843836751176,5830574.287089779,,29761.970798953633,10.203931634153939,61.035965945929426,75.66377164353237,2,16.8,7.1,16.2,75,0.951
COMP5294,Healthcare Company 5294,Technology,Semiconductors,United States,396382832875219.6,62.7182234321351,57.952107832049656,69.19401371552298,61.008548748832645,4,67.82906555667518,59.91313390376342,76.55236080314543,1281260.7564295416,174596.5034258242,7357.627816857343,3.432169717182923,48.77535860946248,71.09874475914066,0,15.2,12.6,33.9,67,0.926
COMP5295,Consumer Goods Company 5295,Materials,Other,United States,10332754169737.178,70.65842556771814,,76.78466424613681,61.926637113596215,2,53.47197843473782,80.37096689488828,59.97743567088773,,97024.37827990887,18451.97419010472,11.298703515095347,31.552482862750576,51.177589571463486,4,15.2,12.6,33.9,67,0.926
COMP5296,Technology Company 5296,Financial Services,Insurance,United States,2820762364380.391,71.69002438549684,72.3250632312855,59.246803821912316,83.49820610329273,1,63.26129020025877,61.94453102024849,82.01482567798277,6556443.676529597,41849.510474775205,137156.81499248432,20.65190274634036,55.64541764486989,69.78694636811532,0,15.2,12.6,33.9,67,0.926
COMP5297,Materials Company 5297,Industrials,Construction,United States,20179492829162.152,66.97362321871664,75.95320850996633,61.25405480610341,63.713606340080204,3,51.10072534941248,90.43618486432015,78.57868492112915,7834639.122980843,13713.003259206087,11858.150804711182,9.107126326015422,66.15453804406192,83.80031437195404,4,15.2,12.6,33.9,67,0.926
COMP5298,Consumer Goods Company 5298,Financial Services,Investment Banking,United States,75898376129213.06,65.92752294178067,71.15308226189269,58.83081132872988,67.79867523471941,2,53.744260538807154,50.036784516405675,64.82578950489139,1073080.2602897591,28163.509066443992,,12.245842507223,85.8213377303855,48.049650347780286,0,15.2,12.6,33.9,67,0.926
COMP5299,Utilities Company 5299,Energy,Energy Equipment,United States,13029860168287.994,68.42159106803878,,72.96337642790897,73.251700110416,2,51.48497532734492,72.93572540312883,50.117919962333445,2917469.6317621823,840679.023405299,43504.5259340773,20.58328708596057,63.827122122325704,,1,15.2,12.6,33.9,67,0.926
COMP5300,Financial Services Company 5300,Technology,IT Services,Australia,7655505796434.367,73.45918826159705,70.24873690140328,74.03891930728975,76.08990857609815,3,37.3593566234428,64.2485707583527,55.28690685062445,7751422.7253435785,15270.700017332121,222617.41157631428,23.296677592514428,66.14855615105404,95.0,0,16.8,7.1,16.2,75,0.951
COMP5301,Financial Services Company 5301,Healthcare,Biotechnology,China,1127805080172.1682,77.31555614899322,75.43832769145317,89.86878762374359,,0,80.8389184728214,53.20244806417889,75.42709592537778,1727679.279864858,18680.77853744667,317658.632744017,27.115578497488123,57.53268250690439,42.540749623672895,0,7.4,12.4,23.0,42,0.768
COMP5302,Industrials Company 5302,Consumer Goods,Retail,United States,30458041428088.832,72.21854951312513,67.05615386027056,77.90625284025234,71.69324183885247,4,68.84839788015313,74.2072793567226,67.3296351117573,1231554.2298721361,178426.44784202086,96460.04038294009,29.019933916211947,86.72088689317287,52.96563676607312,0,15.2,12.6,33.9,67,0.926
COMP5303,Financial Services Company 5303,Industrials,Construction,United States,11585142079950.504,60.058261189938094,52.924002604427415,58.03730829603043,69.21347266935643,1,79.58982626461136,67.38005967217318,60.47885187039954,1301248.199683223,173774.34882454015,39080.799577187296,10.053325570128742,75.9498405399631,48.9354909410595,0,15.2,12.6,33.9,67,0.926
COMP5304,Industrials Company 5304,Materials,Other,United States,993916167972.2319,67.45568629451365,55.45897315147422,74.82373137878606,72.08435435328069,3,65.74673236088009,68.33441425330858,68.46380131787966,8910804.94901897,98936.29563376089,92121.35019216104,19.659775576202023,61.44198998302064,53.55565368953292,0,15.2,12.6,33.9,67,0.926
COMP5305,Financial Services Company 5305,Technology,Hardware,China,780942966877465.6,74.31576808249481,80.96605914708394,76.28516375058267,65.69608134981787,0,80.36820114172119,62.07943360708465,57.865766645913,,28401.212353315066,61362.55379842445,12.612285793730544,53.62788401697564,82.50585738313896,0,7.4,12.4,23.0,42,0.768
COMP5306,Consumer Goods Company 5306,Materials,Other,Japan,5927379239799.367,59.1502290688436,58.771420958626045,55.903196098718304,,0,49.4291171992452,70.17154726922736,66.55038664570885,2013485.412606944,,26340.803106345105,15.15187111787333,93.90556122765486,55.03565127794615,2,8.7,7.6,68.5,73,0.925
COMP5307,Utilities Company 5307,Real Estate,Other,United Kingdom,423692951915897.8,69.11805305613167,63.78275241808087,57.80316943608188,85.7682373142323,0,74.92446755513174,67.16039660999914,62.81842487662629,3953852.127123694,813775.4426949879,52250.39395160511,14.045455345093803,81.77757930202831,,2,5.4,13.8,13.1,77,0.932
COMP5308,Materials Company 5308,Healthcare,Medical Devices,Japan,63534047968667.07,67.34336262611647,67.79706402937347,71.44149599269744,62.79152785627849,0,60.55431867762188,50.666637988381126,64.83946454513429,763999.7463626964,159624.51221142334,1381.6633925966144,17.689445754044844,50.70423641448696,77.95033900725811,2,8.7,7.6,68.5,73,0.925
COMP5309,Healthcare Company 5309,Real Estate,Other,United States,245054250541520.22,63.951796727252024,55.540008429293664,56.30723278862256,80.00814896383984,2,57.27035852940247,64.07956146464083,66.0577983561475,1218399.6657356017,,62388.00350732122,6.891775087942394,55.269219260026304,50.38581585809751,1,15.2,12.6,33.9,67,0.926
COMP5310,Real Estate Company 5310,Industrials,Construction,United States,2927365631825.039,60.391947488449254,51.13794375447937,60.180884368775274,69.85701434209311,0,68.1697232028838,73.86148630840228,56.94024313455009,17493380.96840888,,61716.10056269464,15.763224659276185,63.431017753274716,84.43111214179547,0,15.2,12.6,33.9,67,0.926
COMP5311,Financial Services Company 5311,Materials,Other,United States,1447597898267.3958,68.33244863906884,63.59960884488606,58.68620931512528,82.71152775719517,2,83.70391362402461,78.80431676747843,78.44374043311898,3203775.2554531847,312727.1289583078,12288.291320615623,20.380211784255025,64.80796750185189,63.79505910802499,1,15.2,12.6,33.9,67,0.926
COMP5312,Materials Company 5312,Real Estate,Other,Germany,40160669638309.08,49.08788172176829,34.35772341734847,49.186594058052535,63.71932768990387,2,48.89524434595465,35.5507784858204,82.74470982613059,9388472.84520002,204189.68210317838,,17.809667142944633,,82.9535732753264,2,8.5,17.4,32.7,80,0.947
COMP5313,Materials Company 5313,Utilities,Gas Utilities,United States,1751258437509.7734,61.538705492659176,54.152869619469385,59.470311019701846,70.9929358388063,1,51.134456616066274,69.96702076737634,79.83703293413207,4625111.065832234,,34342.90322951968,13.069692782919008,60.10327147914415,90.31992087736694,3,15.2,12.6,33.9,67,0.926
COMP5314,Consumer Goods Company 5314,Energy,Oil & Gas,India,236614262760473.06,61.17843835419098,36.63095567969742,66.61674257520545,80.28761680767008,2,44.68258682322256,58.93165713204099,48.83225725428855,2925608.7600924317,14483.279070998298,3028.8491198742013,11.364154592042953,51.485588624365946,59.9177128939783,1,1.9,9.8,24.1,40,0.645
COMP5315,Technology Company 5315,Utilities,Water Utilities,Australia,138384404323746.02,68.95934453302159,62.91917793653705,72.36284753011982,71.59600813240793,1,76.78585428433286,33.31925779510069,60.59855295066888,5921604.550374259,267614.18168377556,8963.33612462892,14.984866234794339,81.48877565694951,81.60724822736235,0,16.8,7.1,16.2,75,0.951
COMP5316,Technology Company 5316,Financial Services,Banking,South Korea,5921641779195.056,70.36731735579357,,59.431155211336744,79.54777245055689,1,73.56088919913012,56.954681900590984,58.965148062812744,1125970.6901401589,63702.46419754776,101445.08102463916,10.954852382906363,63.568753077178215,63.599833792905656,2,12.3,2.7,63.9,62,0.925
COMP5317,Financial Services Company 5317,Utilities,Gas Utilities,United States,18012001111844.27,65.25227334494356,64.94536081176764,71.9646407615437,58.84681846151931,2,62.70999663535195,71.18543822265477,67.65267393686348,7779730.048020412,997823.6464360438,77683.70645784373,15.249217410205405,47.8622455531641,73.76632963090071,2,15.2,12.6,33.9,67,0.926
COMP5318,Real Estate Company 5318,Technology,Software,United Kingdom,6045408394069.119,73.04385764171468,,69.89866676466448,,1,58.510807570388266,43.794578788852625,77.96020339479384,2512014.4397103456,161750.166239832,8568.864145760741,12.958639635782609,44.83160106401141,80.47796189178682,0,5.4,13.8,13.1,77,0.932
COMP5319,Financial Services Company 5319,Consumer Goods,Apparel,Japan,64459008177606.66,65.06572202362169,59.11047114180828,63.142477815704794,72.94421711335198,1,73.115982322787,62.00399820854218,69.88675623839138,1338658.3073870041,154789.28962601253,8483.148390838058,10.822874915648999,,62.11379433783977,0,8.7,7.6,68.5,73,0.925
COMP5320,Financial Services Company 5320,Utilities,Gas Utilities,South Korea,248728143472.2636,70.97550967619595,73.25433975726098,63.09935000924151,76.57283926208537,3,62.42888501956227,50.286542036737586,49.738853833597915,16043517.663697373,149582.86677785637,24540.234505435637,16.10495616183001,79.27353271482033,61.128647815054975,4,12.3,2.7,63.9,62,0.925
COMP5321,Industrials Company 5321,Materials,Other,United States,8018242283492.942,60.07757159658704,52.61569237272831,,64.0295404507228,3,64.23598448240588,75.00313179420644,52.2773482615522,5120072.081244325,,39442.94087938073,21.104094753159472,62.3267800417503,75.54111098566818,2,15.2,12.6,33.9,67,0.926
COMP5322,Utilities Company 5322,Utilities,Renewable Utilities,Japan,15466086785433.516,64.27122956405076,59.57737976260387,68.83633765372548,64.39997127582292,2,73.0480252654684,74.67021073546974,79.27511016188852,3366529.3104102574,93895.85217920526,55767.22178141456,21.44364535838667,,79.96191115078628,3,8.7,7.6,68.5,73,0.925
COMP5323,Utilities Company 5323,Technology,Hardware,United States,78784756693084.36,70.34802863313102,82.06580048224417,64.89513816094784,64.08314725620104,1,66.61745684761554,68.83171379740577,68.29464180876397,3087165.683188353,16060.034131502996,75816.59317283347,16.970782565733284,71.35856980267005,72.1700525845824,1,15.2,12.6,33.9,67,0.926
COMP5324,Real Estate Company 5324,Technology,Semiconductors,India,68316198891662.2,76.86393560190395,72.49155388085266,67.65039459818946,90.44985832666973,2,78.58451190537167,57.212269087783774,59.21492628833029,1422045.4642693093,133682.6114871654,72799.01083894008,,65.8679235119495,,0,1.9,9.8,24.1,40,0.645
COMP5325,Industrials Company 5325,Materials,Other,United States,34271132083393.64,72.55042452182937,63.92239786437167,73.66466180702693,80.06421389408949,1,63.8001806067392,81.71887572269944,62.70053224256269,7263005.116738616,65089.89061633854,9325.638097323947,20.01099782504981,67.88259034914402,70.60389938409307,1,15.2,12.6,33.9,67,0.926
COMP5326,Materials Company 5326,Healthcare,Healthcare Services,Germany,157552590211809.28,68.03916537683854,62.8232277485607,70.97034530242618,70.32392307952875,0,45.23541463407436,81.47283066249885,48.65052136614953,4996398.819710047,92849.83658720947,917.1692908368956,15.747233299886126,31.91510362966081,87.28075588746478,1,8.5,17.4,32.7,80,0.947
COMP5327,Industrials Company 5327,Industrials,Aerospace,United States,1640821700644.4954,64.40337795700525,61.43305510701478,64.18760486081156,67.5894739031894,2,95.0,61.58111499098631,63.869545482126966,5872555.897694114,520579.16782105766,52926.66205230447,20.901551823077952,38.120794444035326,85.51699308613011,1,15.2,12.6,33.9,67,0.926
COMP5328,Financial Services Company 5328,Industrials,Construction,United States,67590373885942.86,67.49408535036883,,62.46857128356413,,0,66.17135179361233,53.02465555248164,91.17096723250633,704797.7727139211,49518.80954086843,77306.37371510704,20.257952059485014,,74.15523683325962,0,15.2,12.6,33.9,67,0.926
COMP5329,Technology Company 5329,Healthcare,Healthcare Services,United States,234349985973921.66,67.94478140678575,58.422392513118616,68.33376195661964,77.07818975061899,2,64.06864685233961,45.61033477366617,74.88985447793425,2966400.7253912822,64791.87396436229,47542.44489799008,10.492696322487056,,82.01133548987804,1,15.2,12.6,33.9,67,0.926
COMP5330,Energy Company 5330,Financial Services,Banking,United States,1012973887523.7076,67.16611325338928,56.540640131309445,65.53072558112802,79.42697404773038,2,76.41822667220731,70.86515455713945,72.38517706208577,9215824.264316468,2170132.000446673,19640.262946294995,6.917089040825461,38.36467029897463,64.62340747802531,2,15.2,12.6,33.9,67,0.926
COMP5331,Real Estate Company 5331,Real Estate,Other,United States,38249311633337.08,58.63780200832525,57.91545053459627,47.81251024138196,70.18544524899752,1,74.00949979642391,58.40270337055003,68.1870453542735,2114588.295817473,182915.25827966965,79664.76124456633,5.43348715358743,57.80532103582825,67.67972814696503,4,15.2,12.6,33.9,67,0.926
